"","X","subjectID","l_fit","beta","tau","phi","block_nr","trial_nr","initial_opened","selected_choice","reward","average_reward","initial_opened_value","selected_choice_value","type","rewarded","trial_nr_c","block_nr_c","animal_opened","animal","prev_reward","distance_prev","distance","new_click","HV_click","logtrial","logdistance","logdistance_prev","loground","prev_reward_c","rres"
"20089",20089,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,12,152,216,53.254936591945,49.050478730709,"frog","jerboa","sell",TRUE,2,11.5,"frog","jerboa",46.7773370676827,4.9878,4.5056,TRUE,FALSE,0.50631660285056,0.740804655276855,0.777267285935049,0.965410184927821,-0.228745104573437,9.95200164234443
"20090",20090,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,13,152,411,50.6113167614458,49.1545345994248,"frog","tapir","sell",TRUE,3,11.5,"frog","tapir",53.254936591945,2.802,2.802,TRUE,FALSE,0.599195295529687,0.580012112529424,0.580012112529424,0.965410184927821,0.180362902573461,16.4296011666067
"20091",20091,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,14,152,203,57.0612010769034,49.6487012542672,"frog","hyena","sell",TRUE,4,11.5,"frog","hyena",50.6113167614458,2.5603,3.7125,TRUE,FALSE,0.685663289750269,0.673251363213849,0.551486594280516,0.965410184927821,0.0133988850452691,13.7859813361075
"20092",20092,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,15,152,203,55.242574374404,49.9777526142752,"frog","hyena","sell",TRUE,5,11.5,"frog","hyena",57.0612010769034,0,0,FALSE,TRUE,0.76654869649528,0,0,0.965410184927821,0.420756473105703,20.2358656515651
"20093",20093,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,16,152,203,54.5891973505878,50.2339439885148,"frog","hyena","sell",TRUE,6,11.5,"frog","hyena",55.242574374404,0,0,FALSE,TRUE,0.842528856994034,0,0,0.965410184927821,0.305896833633253,18.4172389490657
"20094",20094,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,17,152,311,53.4331208784341,50.4023217195632,"frog","peacock","sell",TRUE,7,11.5,"frog","peacock",54.5891973505878,3.4072,3.4072,TRUE,FALSE,0.914164857801813,0.644162759365265,0.644162759365265,0.965410184927821,0.264631273586232,17.7638619252495
"20095",20095,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,18,152,306,57.7592271944121,50.7701669933057,"frog","panther","sell",TRUE,8,11.5,"frog","panther",53.4331208784341,4.3762,3.3858,TRUE,FALSE,0.981926701533818,0.642048823220025,0.730475416534002,0.965410184927821,0.191616549557565,16.6077854530958
"20096",20096,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,19,152,306,56.1985684060986,51.0286622986768,"frog","panther","sell",TRUE,9,11.5,"frog","panther",57.7592271944121,0,0,FALSE,TRUE,1.04621201372721,0,0,0.965410184927821,0.464841951499487,20.9338917690738
"20097",20097,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,26,20,152,423,56.180230261986,51.2628244788272,"frog","tortoise","sell",TRUE,10,11.5,"frog","tortoise",56.1985684060986,2.8188,2.7828,TRUE,FALSE,1.10736018081316,0.57781338036425,0.581926913892865,0.965410184927821,0.36627488134769,19.3732329807603
"20098",20098,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,0,326,148,42.0992693264667,47.7318122979952,"pony","flea","sell",TRUE,-10,12.5,"pony","flea",53.3643552695237,4.9393,4.9393,TRUE,FALSE,-2.70830574054639,0.773735262480931,0.773735262480931,1.00890427968772,0.187273496067427,16.5390198441854
"20099",20099,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,1,326,343,46.1339537560335,47.199192784008,"pony","rabbit","sell",TRUE,-9,12.5,"pony","rabbit",42.0992693264667,3.2288,4.7798,TRUE,FALSE,-1.83959213128597,0.761912810669809,0.626217145787635,1.00890427968772,-0.524199456720199,5.27393390112841
"20100",20100,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,2,326,343,46.6550178053012,47.0631490393313,"pony","rabbit","sell",TRUE,-8,12.5,"pony","rabbit",46.1339537560335,0,4.7798,FALSE,FALSE,-1.3314272460025,0.761912810669809,0,1.00890427968772,-0.269379488263642,9.30861833069526
"20101",20101,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,3,326,232,36.9424847260901,45.039016176683,"pony","lechwe","sell",TRUE,-7,12.5,"pony","lechwe",46.6550178053012,6.6064,8.4749,TRUE,FALSE,-0.970878522025556,0.976574635033,0.881179160048086,1.00890427968772,-0.236470464790777,9.82968237996288
"20102",20102,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,4,326,169,42.2492569108521,44.5740562990445,"pony","goose","sell",TRUE,-6,12.5,"pony","goose",36.9424847260901,7.5268,6.914,TRUE,FALSE,-0.691215204793625,0.898396045930009,0.930786076526747,1.00890427968772,-0.849888296118796,0.117149300751812
"20103",20103,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,5,326,416,44.6468127346682,44.5844500755622,"pony","tick","sell",TRUE,-5,12.5,"pony","tick",42.2492569108521,5.2085,5.6075,TRUE,FALSE,-0.46271363674208,0.820037171803748,0.792986685456441,1.00890427968772,-0.51472663866239,5.42392148551379
"20104",20104,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,6,326,123,53.3887289843645,45.6849849391625,"pony","dragon","sell",TRUE,-4,12.5,"pony","dragon",44.6468127346682,4.3381,5.8528,TRUE,FALSE,-0.269518313730731,0.835868057052494,0.727386705277903,1.00890427968772,-0.363303371226515,7.82147730932994
"20105",20105,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,7,326,367,43.4104673976783,45.4322607678865,"pony","serpent","sell",TRUE,-3,12.5,"pony","serpent",53.3887289843645,2.0367,2.0367,TRUE,FALSE,-0.102164912765138,0.482401889455293,0.482401889455293,1.00890427968772,0.188812875256884,16.5633935590262
"20106",20106,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,8,326,263,0.436133710042189,40.9326480621021,"pony","meadowlark","sell",TRUE,-2,12.5,"pony","meadowlark",43.4104673976783,7.0335,7.3446,TRUE,FALSE,0.0454512485413952,0.921405523524997,0.9049047980207,1.00890427968772,-0.441387663882582,6.58513197234004
"20107",20107,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,9,326,0,34.8598307821313,40.3805737639229,"pony","aardvark","sell",TRUE,-1,12.5,"pony","aardvark",0.436133710042189,6.384,3.4384,TRUE,FALSE,0.177498404466793,0.647226439393191,0.868291688017856,1.00890427968772,-3.15553261025713,-36.3892017152961
"20108",20108,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,10,326,318,54.4859662920396,41.556023141266,"pony","pig","sell",TRUE,0,12.5,"pony","pig",34.8598307821313,4.5345,4.018,TRUE,FALSE,0.296949586869625,0.700530656978592,0.743078391782139,1.00890427968772,-0.98142319595295,-1.96550464320696
"20109",20109,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,11,326,140,47.0579039414664,41.9792447412814,"pony","ermine","sell",TRUE,1,12.5,"pony","ermine",54.4859662920396,5.3183,5.005,TRUE,FALSE,0.405999972518338,0.778513011738925,0.800600242849821,1.00890427968772,0.258111473700466,17.6606308667013
"20110",20110,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,12,326,243,42.9031327773423,42.0452367438572,"pony","lizard","sell",TRUE,2,12.5,"pony","lizard",47.0579039414664,7.2817,3.7998,TRUE,FALSE,0.50631660285056,0.681223141395172,0.918119494373996,1.00890427968772,-0.211025244897771,10.2325685161281
"20111",20111,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,13,326,241,48.1373448704585,42.4513772856306,"pony","lioness","sell",TRUE,3,12.5,"pony","lioness",42.9031327773423,5.2941,4.8034,TRUE,FALSE,0.599195295529687,0.763682505392355,0.798933638657149,1.00890427968772,-0.473429573035025,6.07779735200397
"20112",20112,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,14,326,455,49.7346408780668,42.9065812601578,"pony","zebra","sell",TRUE,4,12.5,"pony","zebra",48.1373448704585,2.2957,4.357,TRUE,FALSE,0.685663289750269,0.728921646372859,0.517947671995249,1.00890427968772,-0.142850618535228,11.3120094451203
"20113",20113,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,15,326,455,50.3973109387746,43.3472124177235,"pony","zebra","sell",TRUE,5,12.5,"pony","zebra",49.7346408780668,0,0,FALSE,TRUE,0.76654869649528,0,0,1.00890427968772,-0.0419696387758763,12.9093054527285
"20114",20114,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,16,326,76,53.6692445754598,43.9206586487089,"pony","cheetah","sell",TRUE,6,12.5,"pony","cheetah",50.3973109387746,2.3839,2.3839,TRUE,FALSE,0.842528856994034,0.529417520416072,0.529417520416072,1.00890427968772,-0.000117155164215779,13.5719755134363
"20115",20115,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,17,326,395,74.7215796282357,45.5417597528945,"pony","stag","sell",TRUE,7,12.5,"pony","stag",53.6692445754598,5.8544,4.4881,TRUE,FALSE,0.914164857801813,0.739422016155787,0.835969444815743,1.00890427968772,0.206529496053953,16.8439091501215
"20116",20116,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,18,326,395,73.045665858191,46.9169550581593,"pony","stag","sell",TRUE,8,12.5,"pony","stag",74.7215796282357,0,0,FALSE,TRUE,0.981926701533818,0,0,1.00890427968772,1.53613914650712,37.8962442028974
"20117",20117,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,19,326,395,71.73993146783,48.0990015538579,"pony","stag","sell",TRUE,9,12.5,"pony","stag",73.045665858191,0,0,FALSE,TRUE,1.04621201372721,0,0,1.00890427968772,1.43029287736915,36.2203304328527
"20118",20118,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,27,20,326,395,71.2542219689788,49.1515115727271,"pony","stag","sell",TRUE,10,12.5,"pony","stag",71.73993146783,0,0,FALSE,TRUE,1.10736018081316,0,0,1.00890427968772,1.3478261561242,34.9145960424917
"20119",20119,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,28,0,360,384,11.2581008378232,15.6846351581534,"salmon","smelt","sell",TRUE,-10,13.5,"salmon","smelt",20.1111694784837,4.4732,4.4732,TRUE,FALSE,-2.70830574054639,0.738241318288563,0.738241318288563,1.05087194693473,-1.91290952995984,-16.7141659468546
"20120",20120,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,28,1,360,276,31.4715416092316,20.9469373085128,"salmon","mosquito","sell",TRUE,-9,13.5,"salmon","mosquito",11.2581008378232,5.4534,8.1782,TRUE,FALSE,-1.83959213128597,0.96275751707078,0.809788584742781,1.05087194693473,-2.47204586667677,-25.5672345875151
"20121",20121,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,28,2,360,118,77.1435747788806,34.9960966761047,"salmon","dog","sell",TRUE,-8,13.5,"salmon","dog",31.4715416092316,8.7918,8.7918,TRUE,FALSE,-1.3314272460025,0.990862534317067,0.990862534317067,1.05087194693473,-1.19541855425975,-5.35379381610672
"20122",20122,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,28,3,360,118,77.0235120360048,43.4015797480848,"salmon","dog","sell",TRUE,-7,13.5,"salmon","dog",77.1435747788806,0,0,FALSE,TRUE,-0.970878522025556,0,0,1.05087194693473,1.6891059370116,40.3182393535423
"20123",20123,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,28,4,360,118,75.4473780508433,48.7425461318779,"salmon","dog","sell",TRUE,-6,13.5,"salmon","dog",77.0235120360048,0,0,FALSE,TRUE,-0.691215204793625,0,0,1.05087194693473,1.68152309258188,40.1981766106665
"20124",20124,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,28,5,360,118,78.0874202782444,52.9346710099302,"salmon","dog","sell",TRUE,-5,13.5,"salmon","dog",75.4473780508433,0,0,FALSE,TRUE,-0.46271363674208,0,0,1.05087194693473,1.58197865003789,38.6220426255051
"20125",20125,32,2.62857979989209,0.0067379469990854,0.026682169469705,0.0154968353334764,28,6,360,118,74.6578711446647,55.650071026772,"salmon","dog","sell",TRUE,-4,13.5,"salmon","dog",78.0874202782444,0,0,FALSE,TRUE,-0.269518313730731,0,0,1.05087194693473,1.74871671564233,41.2620848529062
